contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
551,43,The storm suddenly appeared out of thin hair.,1.6016713091922006,0.0392542443623581,359,199,104,56,False,True,45
551,44,Ok stay calm! Take a deep breath and hold it for four years!,1.6016713091922006,0.0402331131155899,359,204,94,61,False,True,60
551,45,"Whatever you do, don't mention the little hands.",1.600558659217877,0.0397439388971661,358,201,99,58,False,True,48
551,46,Quick - compliment him on something!,1.5954415954415957,0.0402022467974077,351,199,95,57,False,True,36
551,47,Quick everyone. Shout out compliments.,1.594900849858357,0.0398246968955662,353,199,98,56,False,True,38
551,48,"On second thought, let's yearn to be free somewhere else.",1.5917159763313609,0.0399348938936926,338,188,100,50,False,True,57
551,49,"Hold on, everyone. We've got hell AND high water coming.",1.587719298245614,0.0406668299779701,342,196,91,55,False,True,56
551,50,It looks just like Alec Baldwin!,1.5870206489675516,0.0403098967182083,339,192,95,52,False,True,32
551,51,I knew there'd be hell toupee.,1.5850746268656717,0.0436642113077923,335,205,64,66,False,True,30
551,52,"Be careful, These waves usually come in gropes.",1.582089552238806,0.0386902997066223,335,183,109,43,False,True,47
551,53,How did we not see this coming?,1.5813253012048192,0.0410084070458176,332,191,89,52,True,True,31
551,54,Tycoon season is early this year!,1.5766871165644172,0.0411700993967785,326,188,88,50,False,True,33
551,55,"Hold on, everyone. We've got hell AND high water coming.",1.5753846153846154,0.0410455792006771,325,187,89,49,False,True,56
551,56,"But we're trying to leave the country, not enter it.",1.5753846153846154,0.0421865657947229,325,192,79,54,False,True,52
551,57,Everybody lean to the right.,1.5749235474006116,0.0403910423976271,327,186,94,47,False,True,28
551,58,They're called twitter storms.,1.5740740740740742,0.0402119311857032,324,183,96,45,False,True,30
551,59,Wait! We're deplorables.,1.5731707317073171,0.0414462997597013,328,192,84,52,False,True,24
551,60,I think I'm about to experience extreme wetting.,1.5727554179566563,0.045045711076201,323,204,53,66,False,True,48
551,61,"Looks like you've got a small dinghy, too.",1.5714285714285714,0.0446115615665644,301,182,66,53,False,True,42
551,62,"And to your right, you'll catch our last glimpse of Lady Liberty for quite some time.",1.5714285714285714,0.0418299534020426,322,189,82,51,False,True,85
551,63,"On a positive note, it's not a permanent wave.",1.5678233438485805,0.0421291492070081,317,187,80,50,False,True,46
551,64,"Freak wave, ahead! Hope you all have strong Constitutions.",1.5678233438485805,0.0404364390054504,317,180,94,43,False,True,58
551,65,Take a deep breath and hold it for four years.,1.5664556962025316,0.0412781075358534,316,183,87,46,False,True,46
551,66,"Look, it's Alec Baldwin!",1.565079365079365,0.0435294404162621,315,192,68,55,False,True,24
551,67,Just try to stay calm and look deplorable.,1.564102564102564,0.0401885074870631,312,176,96,40,False,True,42
551,68,Irrefutable evidence the climate has changed.,1.562700964630225,0.0427902610789918,311,186,75,50,False,True,45
551,69,"Don't worry, this is almost statistically impossible.",1.5612903225806452,0.041419570132575,310,180,86,44,False,True,53
551,70,They lied. It can get worse.,1.5612244897959184,0.0434192990712537,294,174,75,45,False,True,28
551,71,"No, I said the weather looked ""Alt-right"" today.",1.5595238095238095,0.0467273271047561,252,149,65,38,False,True,48
551,72,Moby Dickhead!,1.5578947368421052,0.0477171906102966,285,183,45,57,False,True,14
551,73,Comboverboard!,1.5573770491803278,0.0439681209568489,305,187,66,52,False,True,14
551,74,"Yes, we're tired, poor, and huddled. But, actually, we're headed to Canada.",1.5570934256055364,0.0440233139730834,289,173,71,45,False,True,75
551,75,Don't panic. Just hold your breath for four years.,1.555921052631579,0.0410276703943189,304,175,89,40,False,True,50
551,76,"Unfortunately, garbage from New York sometimes finds its way into the Hudson.",1.5529801324503312,0.0425595674249343,302,180,77,45,False,True,77
551,77,Relax. We're not immigrants. We're from the French embassy. We're taking back the statue.,1.5518394648829432,0.0439291630521223,299,183,67,49,False,True,89
551,78,I've never seen an anti-immigrant wave like this!,1.5503355704697988,0.0416786934636437,298,174,84,40,False,True,49
551,79,I would have preferred a wall.,1.5503355704697988,0.0408573307343449,298,171,90,37,False,True,30
551,80,Comboverboard!,1.5488215488215489,0.0423325293106174,297,176,79,42,False,True,14
551,81,"Hold tight, these tweet-storms are unpredictable....",1.5488215488215489,0.0409669735773118,297,171,89,37,False,True,52
551,82,This wasn't in the forecast until January.,1.5476190476190477,0.0404338647354234,294,167,93,34,False,True,42
551,83,"Hold on, everything is going to be Alt-Right!",1.5476190476190477,0.0395631771106661,294,164,99,31,False,True,45
551,84,It's gonna grab us by the dinghy!,1.546075085324232,0.0430590723927303,293,176,74,43,False,True,33
551,85,Oh for God sake Shirley ... you can't blame EVERYTHING on him!,1.5445205479452055,0.0420742760209479,292,172,81,39,False,True,62
551,86,Giant metaphor off the starboard bow!,1.5429553264604812,0.042747929230324,291,174,76,41,False,True,37
551,87,I think we’re screwed. It’s a Category 4 Tweetstorm.,1.5400696864111498,0.0440523619335397,287,176,67,44,False,True,52
551,88,So this is what he meant by extreme wetting.,1.5384615384615383,0.0444540379530536,286,177,64,45,False,True,44
551,89,Get ready for extreme wetting.,1.5384615384615383,0.0463456530521087,286,184,50,52,False,True,30
551,90,It's a tidal weave,1.5371024734982333,0.0451047537902432,283,177,60,46,False,False,18
551,91,Technically this is more of a hell AND high water situation!,1.534965034965035,0.0447392354203079,286,179,61,46,False,True,60
551,92,Steer for the mouth! There's nothing behind it but a yuge void!,1.5340501792114696,0.0450520391219854,279,174,61,44,False,True,63
551,93,It's gonna be swell. Believe me.,1.5338078291814947,0.0439428190665864,281,172,68,41,False,True,32
551,94,"Don't worry, it'll comb over.",1.5338078291814947,0.0439428190665864,281,172,68,41,False,True,29
551,95,Stop laughing at his tiny whitecaps. It makes him angry.,1.530685920577617,0.04139265359974,277,161,85,31,False,True,56
551,96,This is what happens when really hot air condenses.,1.5289855072463767,0.04544728895124,276,174,58,44,False,True,51
551,97,Let's hope it's not a permanent wave,1.5272727272727271,0.0419411941060955,275,162,81,32,False,False,36
551,98,WRONG. I tweeted Extreme Wetting,1.5255474452554745,0.0474365136440835,274,180,44,50,False,False,32
551,99,"Like a comb-over troubled water, he will let you down...",1.5255474452554745,0.0439246603917414,274,168,68,38,False,True,56
551,100,Nobody saw it coming?,1.522222222222222,0.0453491156692409,270,170,59,41,True,True,21
551,101,Pray it's not a permanant wave.,1.520446096654275,0.0442463799824,269,166,66,37,False,True,31
551,102,Quick. Show him your tits.,1.5186567164179106,0.04500090315581,268,168,61,39,False,True,26
551,103,Relax! We're trying to get to Canada.,1.5186567164179106,0.0421133001822174,268,159,79,30,False,True,37
551,104,Tidal weave!,1.5185185185185186,0.0431780663513648,270,164,72,34,False,True,12
551,105,Give it your phone! It needs to tweet!,1.5168539325842696,0.045133501903235,267,168,60,39,False,True,38
551,106,Ladies! Cross your legs!,1.5161290322580645,0.0464094573128698,248,155,58,35,False,True,24
551,107,We're gonna need a bigger comb.,1.5151515151515151,0.0458465258652412,264,168,56,40,False,True,31
551,108,"If you think this storm is making dangerous waves now, wait until it hits the Potomac.",1.5115384615384615,0.0454272828284555,260,164,59,37,False,True,86
551,109,"Quick! Throw him your iPhones. Once he starts Tweeting, we break for shore.",1.5114503816793894,0.0435117325931243,262,160,70,32,False,True,75
551,110,"I thought you said the storm would blow over, not comb-over...",1.5107296137339057,0.0455637357711171,233,141,65,27,False,True,62
551,111,Hold your breath... For four years.,1.5096525096525095,0.0458909696447659,259,165,56,38,False,True,35
551,112,Our choices are clear: row versus wade.,1.5095785440613028,0.0465784902777597,261,169,51,41,False,True,39
551,113,"#StatueofLiberty message outdated, so sad.",1.5095785440613028,0.0468937970292543,261,170,49,42,False,True,42
551,114,"We said we'd get there come hell or high water, not both.",1.507751937984496,0.0433292546365997,258,157,71,30,False,True,57
551,115,"I vote we take our tired, huddled asses and head for Canada.",1.507751937984496,0.0440198895160063,258,159,67,32,False,True,60
551,116,He’s just not happy unless he’s making waves.,1.507751937984496,0.0443611750951263,258,160,65,33,False,True,45
551,117,I say we paddle to Canada until this whole thing combs over.,1.5039370078740155,0.0431220778772327,254,154,72,28,False,True,60
551,118,"On second thought, let's row back to Cuba.",1.5039370078740155,0.0459183442162905,254,162,56,36,False,True,42
551,119,"ACTUALLY, WE'RE LEAVING!!!",1.50390625,0.0449666430272589,256,161,61,34,False,True,26
551,120,Oh no! We're being swept under the rug.,1.502127659574468,0.0495017796616921,235,155,42,38,False,True,39
551,121,No doubt this is due to political climate change.,1.5,0.0449921270665847,248,155,62,31,False,True,49
551,122,"Well, the forecasters were wrong.",1.5,0.0444547196115778,252,157,64,31,False,True,33
551,123,"And when you’re a tsunami, they let you do it. You can do anything.",1.4980237154150198,0.0457163414305598,253,162,56,35,False,True,67
551,124,Not tired. Not sick. Not poor. I swear!,1.497991967871486,0.0444935580344746,249,155,64,30,False,True,39
551,125,"Look, I'm a tremendous wave. Tremendous. And a lot of people are talking about me. A lot of people.",1.496031746031746,0.0437369437829257,252,156,67,29,False,True,99
551,126,I have the best surf. My surf is tremendous.,1.496,0.0450784234088561,250,158,60,32,False,True,44
551,127,Brace yourselves--looks like a populist wave.,1.491869918699187,0.0422299715453538,246,148,75,23,False,True,45
551,128,What's the worst that could happen?,1.491869918699187,0.0477611827362242,246,163,45,38,True,True,35
551,129,"Watch out for the little hands, they can grab your whatever.",1.491869918699187,0.0459914182192265,246,158,55,33,False,True,60
551,130,"So, literally caught between the devil and the deep blue sea",1.491869918699187,0.0456292290588649,246,157,57,32,False,False,60
551,131,Don't worry. There's no way he can win.,1.4918032786885247,0.0473588342440801,244,160,48,36,False,True,39
551,132,"Somehow, winning the popular boat isn't making me feel any safer.",1.4897119341563787,0.0453092101973892,243,154,59,30,False,True,65
551,133,"Don't worry, it's unpresidented.",1.4854771784232366,0.0455865359899494,241,154,57,30,False,True,32
551,134,We're with her.,1.4854771784232366,0.0481682394305869,241,161,43,37,False,True,15
551,135,"Of course, it's him. Look at the size of his hands.",1.4853556485355648,0.0473811813963402,239,157,48,34,False,True,51
551,136,It's The Donald...Duck!,1.4853556485355648,0.0481175369896294,239,159,44,36,False,True,23
551,137,It's going to grab us by the dingy!,1.4853556485355648,0.0488427925223755,239,161,40,38,False,True,35
551,138,"We expected amber waves of grain, not orange waves of pain.",1.4853556485355648,0.0477507786138679,239,158,46,35,False,True,59
551,139,Es El Gropo!,1.4853556485355648,0.0451000366319862,239,151,60,28,False,True,12
551,140,Huh. There actually is an anti-immigrant wave.,1.4852320675105486,0.0453829668264562,237,150,59,28,False,True,46
551,141,So that's what a wave of populism looks like.,1.4833333333333334,0.0437784243852499,240,149,66,25,False,True,45
551,142,I liked it better when he just tweeted.,1.4833333333333334,0.0464825017190587,240,156,52,32,False,True,39
551,143,"Unless you're Mexican, Moslem, African-American, democratic, liberal or female there's nothing to be afraid of.",1.481012658227848,0.0473053770867153,237,156,48,33,False,True,111
551,144,"Quick, look less huddled!",1.48068669527897,0.0451435909228001,233,147,60,26,False,True,25
551,145,"Actually, we were just leaving.",1.4786324786324787,0.0462038159105356,234,151,54,29,False,True,31
551,146,"Relax, people. It's only a metaphor.",1.4786324786324787,0.044174431565274,234,146,64,24,False,True,36
551,147,"Don’t be alarmed, folks. It’s just a Trump l’oeil”",1.478448275862069,0.047298302802945,232,152,49,31,False,False,50
551,148,"ACTUALLY, WE'RE LEAVING!!!",1.478448275862069,0.0456930348816327,232,148,57,27,False,True,26
551,149,Here comes the extreme wetting!,1.476595744680851,0.0494783254002265,235,161,36,38,False,True,31
551,150,Mayday! Mayday! Small hands on deck.,1.476595744680851,0.0472216389973226,235,155,48,32,False,True,36
551,151,And he’s going to make El Niño pay for it.,1.4763948497854078,0.0471396136896689,233,153,49,31,False,True,42
551,152,"They're tired. They're poor. They're huddled masses yearning to breathe free. They're rapists. And some, I assume, are good people.",1.4763948497854078,0.0467455293131148,233,152,51,30,False,True,131
551,153,Thar he blows!,1.4741379310344829,0.0460899958970566,232,150,54,28,False,True,14
551,154,"Everyone, quick, stop huddling and look white!",1.4718614718614718,0.0478341564470626,231,154,45,32,False,True,46
551,155,It's got small hands but a lot of wind!,1.4716157205240177,0.0444295073004991,229,144,62,23,False,True,39
551,156,"The American Dream may be dead, but the American Nightmare is alive and well.",1.4716157205240177,0.048153187357448,229,153,44,32,False,True,77
551,157,Pretend we're a basket of deplorables.,1.4716157205240177,0.0461216066569328,229,148,54,27,False,True,38
551,158,Relax. The polls show we'll be just fine.,1.4716157205240177,0.0452834612169936,229,146,58,25,False,True,41
551,159,"Ladies! Watch the hands, not the wave!",1.4716157205240177,0.0477537860516688,229,152,46,31,False,True,38
551,160,Oh God - it's the wave of the future!,1.4716157205240177,0.0461216066569328,229,148,54,27,False,True,37
551,161,Just wait. He's going to make tsunamis great again.,1.4657534246575343,0.0476706261635129,219,144,48,27,False,True,51
551,162,Hold on to your pussies.,1.4649122807017545,0.0490892590775425,228,156,38,34,False,True,24
551,163,We should have taken our chances with the wall.,1.4642857142857142,0.0455662039462374,224,144,56,24,False,True,47
551,164,"Here we go, get ready to hold your breathe for four years.",1.4642857142857142,0.0468657044411835,224,147,50,27,False,True,58
551,165,It’s either a sea change or a wave of regret.,1.4642857142857142,0.0472909366545831,224,148,48,28,False,True,45
551,166,"Don't worry, they say he's more foam than substance.",1.4642857142857142,0.0460034496420597,224,145,54,25,False,True,52
551,167,Tired? Poor? Yearning to breathe free? Not sending their best. Sad.,1.4642857142857142,0.0468657044411835,224,147,50,27,True,True,67
551,168,"He wasn't kidding about ""extreme wetting"" of immigrants.",1.4622222222222223,0.0487805437260401,225,153,40,32,False,True,56
551,169,I told you this river was polluted.,1.4618834080717489,0.0482861880062998,223,150,43,30,False,True,35
551,170,"But, we're trying to emigrate, not immigrate!",1.4618834080717489,0.0470144501357323,223,147,49,27,False,True,45
551,171,Don't worry! Everything is going to be Alt-Right.,1.461187214611872,0.0458627404582788,219,141,55,23,False,True,49
551,172,It's not a wave. It's just a comb-over.,1.4598214285714286,0.0459869336147085,224,146,53,25,False,True,39
551,173,"All together now, We shall overcomb-o-o-omb.",1.4594594594594594,0.0454023576530116,222,143,56,23,False,True,44
551,174,Comb-overboard! Comb-overboard!,1.4594594594594594,0.0467297370032539,222,146,50,26,False,True,31
551,175,"Start spreading the news, we're leaving today.",1.4594594594594594,0.0471638958000755,222,147,48,27,False,True,46
551,176,I am afraid that this is the wave of the future.,1.459090909090909,0.046601348950321,220,144,51,25,False,True,48
551,177,The Alt-White Caps!,1.4570135746606334,0.0473140407105572,221,147,47,27,False,True,19
551,178,"Nothing to worry about, folks. Just a media storm.",1.45662100456621,0.0444521526388509,219,139,60,20,False,True,50
551,179,"Egads, it's all foam and no substance.",1.45662100456621,0.0467488294038922,219,144,50,25,False,True,38
551,180,We remind our female passengers to keep their privates inside the vessel at all times,1.45662100456621,0.0476365061816757,219,146,46,27,False,False,85
551,181,It's called a 'So Sue Me Nami.,1.45662100456621,0.0439784269721689,219,138,62,19,False,True,30
551,182,Just compliment him and he'll go away.,1.45662100456621,0.043499542568458,219,137,64,18,False,True,38
551,183,But we’re trying to leave!,1.456221198156682,0.0466111561311789,217,142,51,24,False,True,26
551,184,But we already gave him our tired and poor....they elected him!,1.454954954954955,0.0458300598924173,222,145,53,24,False,True,63
551,185,Oh great... a perfect Twitter storm!,1.4545454545454546,0.0470255696821657,220,146,48,26,False,True,36
551,186,"Little hands, big mouth … yep we're here.",1.4541284403669723,0.045986622695658,218,142,53,23,False,True,41
551,187,"Well, who saw this coming?",1.4541284403669723,0.0490990327091312,218,149,39,30,True,True,26
551,188,Now that's climate change.,1.4541284403669723,0.0455246255537282,218,141,55,22,False,True,26
551,189,What would Sully do?,1.4541284403669723,0.0490990327091312,218,149,39,30,True,True,20
551,190,Which way to Canada?,1.4537037037037035,0.0448792611831588,216,138,58,20,True,True,20
551,191,Don't worry; it's only a foam-over.,1.4516129032258065,0.0461298617675647,217,142,52,23,False,True,35
551,192,"Relax! We're not coming in, we're running away!",1.4511627906976745,0.0478253927051427,215,144,45,26,False,True,47
551,193,That couldn't possibly be a permanent wave.,1.4511627906976745,0.046442025731196,215,141,51,23,False,True,43
551,194,Well it's no more unbelievable than him winning the election!,1.4511627906976745,0.0478253927051427,215,144,45,26,False,True,61
551,195,That's pretty good! Do Bill Clinton again.,1.4511627906976745,0.0469076813021608,215,142,49,24,False,True,42
551,196,"Oh no, it’s YUGE.",1.4511627906976745,0.0469076813021608,215,142,49,24,False,True,17
551,197,He's going to make drowning great again.,1.4485981308411215,0.0475208235877742,214,143,46,25,False,True,40
551,198,I told you the climate has changed!,1.4485981308411215,0.0497756317825829,214,148,36,30,False,True,35
551,199,We're fucked.,1.4485981308411215,0.0479802630613812,214,144,44,26,False,True,13
551,200,I don't think he gets we're trying to LEAVE America.,1.4485981308411215,0.047056898596076,214,142,48,24,False,True,52
551,201,"Honest Mr. Trump, we're not coming in, we're trying to leave!",1.4460093896713615,0.0499421908660125,213,148,35,30,False,True,61
551,202,"OK, who said small hands on deck?",1.4460093896713615,0.0490473304390772,213,146,39,28,True,True,33
551,203,"Hold on! We're leaving, not arriving.",1.4454976303317535,0.0489389153905472,211,144,40,27,False,True,37
551,204,Don't worry it's Trump l'oeil.,1.4428571428571428,0.0495627464929505,210,145,37,28,False,True,30
551,205,We just need to make it over the toupée.,1.4428571428571428,0.0476884888986859,210,141,45,24,False,True,40
551,206,Trumpnami! Steer alt right and try to look white and male.,1.4428571428571428,0.0486346471836929,210,143,41,26,False,True,58
551,207,"You had to go and name the boat ""Democracy.""",1.4428571428571428,0.0462329598184758,210,138,51,21,False,False,44
551,208,I'm just glad Trump is finally reaching out to undecided boaters,1.440191387559809,0.0458787328017375,209,137,52,20,False,False,64
551,209,Amnesty? We're from Jersey!,1.440191387559809,0.0483207124146901,209,142,42,25,True,True,27
551,210,I didn't realize we'd all wind up in the same boat.,1.4396135265700485,0.0481823766173248,207,140,43,24,False,True,51
551,211,Thar he blowshard!,1.4396135265700485,0.0471989108552615,207,138,47,22,False,True,18
551,212,It ought to blow over in four years.,1.4396135265700485,0.0435823631636139,207,131,61,15,False,True,36
551,213,Did the forecast call for blowhard conditions?,1.4396135265700485,0.0456840326598553,207,135,53,19,True,True,46
551,214,Maybe it won't be that bad.,1.4396135265700485,0.0496210415282662,207,143,37,27,False,True,27
551,215,"Après Obama, le déluge.",1.4368932038834952,0.0497875219264879,206,143,36,27,False,True,23
551,216,"Be calm people, it's only a metaphor.",1.4368932038834952,0.044779463714979,206,133,56,17,False,True,37
551,217,"Have no fear, we shall overcomb.",1.4368932038834952,0.0468469759770348,206,137,48,21,False,True,32
551,218,Let's wait to see what actually happens.,1.4368932038834952,0.0478472418430651,206,139,44,23,False,True,40
551,219,Take a deep breath and hold it for four years.,1.4368932038834952,0.0488270206523461,206,141,40,25,False,True,46
551,220,"Don't worry, that's just a tycoon, not a typhoon.",1.4368932038834952,0.044779463714979,206,133,56,17,False,True,49
551,221,I think we're in the hair of the storm!,1.4368932038834952,0.0463387468679823,206,136,50,20,False,True,39
551,222,Uh oh. The forecasters didn't see this one coming.,1.4368932038834952,0.0473497503170906,206,138,46,22,False,True,50
551,223,I told you we should have steered left.,1.4368932038834952,0.0458248814989957,206,135,52,19,False,True,39
551,224,And this concludes our tour of the signs of the Apocalypse.,1.4362745098039216,0.0496708884164232,204,141,37,26,False,True,59
551,225,"If that's the wave of the future, I'm going overboard.",1.4354066985645932,0.0463465542661976,209,139,49,21,False,True,54
551,226,"Excuse me, do you know the way to America? I think we've gone too far right.",1.4341463414634146,0.0480019168101642,205,139,43,23,True,True,76
551,227,This thing'll be catastrophic by the time it reaches Washington.,1.4320388349514563,0.0487952280077441,206,142,39,25,False,True,64
551,228,"We're gonna need a whiter boat""",1.4320388349514563,0.0497563430139677,206,144,35,27,False,False,31
551,229,Fuck.,1.431372549019608,0.0533887871433392,204,150,20,34,False,True,5
551,230,"Careful, your next wife is on board!",1.431372549019608,0.0481571968773676,204,139,42,23,False,True,36
551,231,Oh! It's a metaphor!,1.431372549019608,0.0461078614828475,204,135,50,19,False,True,20
551,232,Let's just hope it's not a permanent wave.,1.431372549019608,0.045581133272226,204,134,52,18,False,True,42
551,233,Anyone else feeling boater's remorse?,1.4306930693069306,0.0500060838056026,202,141,35,26,True,True,37
551,234,I still don't trust Hillary.,1.4306930693069306,0.0485060042257238,202,138,41,23,False,True,28
551,235,I thought we had until Inauguration Day!,1.4306930693069306,0.04695802885896,202,135,47,20,False,True,40
551,236,"Give me your greedy, your rich, Your ambitious masses yearning to cash in.",1.4306930693069306,0.0464305698555372,202,134,49,19,False,True,74
551,237,I told it that we're just a group of models from Slovenia! We should be fine.,1.4306930693069306,0.0453572541352749,202,132,53,17,False,True,77
551,238,Look out! It's a wave of anti-immigrant resentment!,1.4285714285714286,0.0440904342028297,203,131,57,15,False,True,51
551,239,It looks like a tweet storm is brewing.,1.4285714285714286,0.0462499706936099,203,135,49,19,False,True,39
551,240,Is this what they mean by extreme wetting?,1.4285714285714286,0.049312269169126,203,141,37,25,True,True,42
551,241,Apparently riding a wave of anti-immigrant sentiment is not just a metaphor.,1.4285714285714286,0.0472927741800228,203,137,45,21,False,True,76
551,242,"As it turned out, rising sea levels was not the greatest oceanic threat",1.427860696517413,0.0481508771223257,201,137,42,22,False,False,71
551,243,He's saying we should comb over to the dark side.,1.427860696517413,0.048664753276169,201,138,40,23,False,True,49
551,244,I'm afraid this is a permanent wave!,1.427860696517413,0.0491732595544723,201,139,38,24,False,True,36
551,245,All hands on groins ladies!,1.425,0.0461794076233358,200,133,49,18,False,True,27
551,246,"So this is how we'll get a big, beautiful, forty-foot sea wall. And New Jersey is going to pay for it.",1.425,0.0483067563966764,200,137,41,22,False,True,102
551,247,"Oh, I thought he said he was a *tycoon*.",1.425,0.0467203268901622,200,134,47,19,False,True,40
551,248,Don't worry. It's only a trump l'oeil.,1.425,0.049842717446103,200,140,35,25,False,True,38
551,249,You know that sinking feeling I've been talking about?,1.425,0.0472550547667127,200,135,45,20,True,True,54
551,250,So much for draining the swamp.,1.4242424242424243,0.0470543471094983,198,133,46,19,False,True,31
551,251,Remember-- just hold your breath for 4 years and we should be ok,1.4242424242424243,0.0465063159038841,198,132,48,18,False,False,64
551,252,I'm pretty sure it is not a permanent wave.,1.4242424242424243,0.044246364451271,198,128,56,14,False,True,43
551,253,"Idiot! We are trying to leave, not enter!",1.4221105527638191,0.0457699288915495,199,132,50,17,False,True,41
551,254,Even the New Yorker Cartoon Caption Contest can't make this funny.,1.4213197969543148,0.0493484054556898,197,137,37,23,False,True,66
551,255,"""We're trying to EMIGRATE!! EMIGRATE!!.... WITH AN E!",1.4213197969543148,0.0482873729212081,197,135,41,21,False,True,53
551,256,Hold on! We're about to shoot the comb over!,1.4213197969543148,0.049870457083456,197,138,35,24,False,True,44
551,257,"Show of hands, who wants to go back to Aleppo?",1.4213197969543148,0.0488207717301303,197,136,39,22,True,True,46
551,258,It's ok. Just tell him we're beauty pageant contestants.,1.4213197969543148,0.0449542675557037,197,129,53,15,False,True,56
