contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
562,183,How do you know that I am the father?,1.3846153846153846,0.0600553891045251,91,60,27,4,True,True,37
562,184,Just practicing for climate change.,1.3846153846153846,0.0600553891045251,91,60,27,4,False,True,35
562,185,I love worms too!,1.3846153846153846,0.0658729875828981,91,63,21,7,False,True,17
562,186,"But, where would we live?",1.3846153846153846,0.0600553891045251,91,60,27,4,True,True,25
562,187,"Skies are falling, sea levels are rising, Here I am, stuck in the middle with you.",1.3820224719101124,0.0687433123825573,89,63,18,8,False,True,82
562,188,"I'm starting to regret voting for the cat, just to shake things up.",1.3820224719101124,0.0723627544193297,89,65,14,10,False,True,67
562,189,we attack the cat at midnight,1.3770491803278688,0.0781057655709612,61,42,15,4,False,False,29
562,190,Just you and your spouse. Ark departs at ten sharp.,1.3770491803278688,0.0745255830436385,61,41,17,3,False,True,51
562,191,Sushi? Your name is SUSHI ??,1.375,0.0611465256302941,88,59,25,4,True,True,28
562,192,You're in direct violation of the no fly list.,1.375,0.0652791209833866,88,61,21,6,False,True,46
562,193,Sometimes I too feel like a fish out of water.,1.375,0.0691652345913108,88,63,17,8,False,True,46
562,194,As long as we raise the kids Catholic the priest said he would marry us.,1.375,0.0652791209833866,88,61,21,6,False,True,72
562,195,It'll never work - you're a Pisces and I'm an Aires.,1.375,0.0672502539490918,88,62,19,7,False,True,52
562,196,I think you're a bit out of your depth.,1.375,0.0672502539490918,88,62,19,7,False,True,39
562,197,"I'd love to marry you, but where will we live?",1.375,0.0672502539490918,88,62,19,7,True,True,46
562,198,Don't look down.,1.375,0.0691652345913108,88,63,17,8,False,True,16
562,199,"""Birds gotta swim, fish gotta fly"". No, wait...",1.375,0.0567135923474152,88,57,29,2,False,True,47
562,200,How long have you identified as avian?,1.375,0.0611465256302941,88,59,25,4,True,True,38
562,201,It didn't say on match.com you were a parrot FISH!,1.375,0.0691652345913108,88,63,17,8,False,True,50
562,202,"You're not from around here, are you?",1.375,0.0691652345913108,88,63,17,8,True,True,37
562,203,My parents will never accept you.,1.375,0.0589717269274226,88,58,27,3,False,True,33
562,204,I'm not into labels.,1.375,0.0672502539490918,88,62,19,7,False,True,20
562,205,It's a long story called evolution.,1.375,0.0652791209833866,88,61,21,6,False,True,35
562,206,Nobody's gonna believe my next tweet.,1.375,0.078038418585589,88,68,7,13,False,True,37
562,207,One if us is out of her depth.,1.375,0.0728443252132825,88,65,13,10,False,True,30
562,208,Ten years ago this was Fifth Avenue!,1.375,0.0672502539490918,88,62,19,7,False,True,36
562,209,I liked you better when you were the anonymous cartoon editor.,1.375,0.0728443252132825,88,65,13,10,False,True,62
562,210,"Yes, Charlie, you're adopted.",1.375,0.0589717269274226,88,58,27,3,False,True,29
562,211,"Fish gotta swim, birds gotta fly. Or is it the other way around?",1.375,0.0567135923474152,88,57,29,2,True,True,64
562,212,All that matters to me is that we're in love!,1.372093023255814,0.0702672475731524,86,62,16,8,False,True,45
562,213,"Unusually wet fall, don't you think?",1.372093023255814,0.0662592669675093,86,60,20,6,True,True,36
562,214,"Fog's really thick this morning, huh?",1.372093023255814,0.0597452678077447,86,57,26,3,True,True,37
562,215,I like worms. You like worms. Let's just build on it!,1.372093023255814,0.0662592669675093,86,60,20,6,False,True,53
562,216,"Either we're birds of a feather, or you're a fish out of water.",1.372093023255814,0.0702672475731524,86,62,16,8,False,True,63
562,217,"when you go low, we go high.",1.372093023255814,0.061992699865683,86,58,24,4,False,True,28
562,218,"I'm ready to tell our parents about us. But you should know, my grandfather was a Pelican.""",1.372093023255814,0.0682926662994584,86,61,18,7,False,False,91
562,219,"Why not ""Bird gotta swim, fish gotta fly?",1.372093023255814,0.0524280801838729,86,54,32,0,True,True,41
562,220,The neighborhood really changed. A few years ago this was a waterfront high rise.,1.372093023255814,0.0702672475731524,86,62,16,8,False,True,81
562,221,Schooling has really changed you.,1.372093023255814,0.0597452678077447,86,57,26,3,False,True,33
562,222,One of us is in somebody else's reality.,1.372093023255814,0.0662592669675093,86,60,20,6,False,True,40
562,223,I'm looking for the chicken of the sea.,1.372093023255814,0.0721878375678632,86,63,14,9,False,True,39
562,224,"I'm not on Fishbook, but I am on Twitter.",1.372093023255814,0.0721878375678632,86,63,14,9,False,True,41
562,225,I think there's an alternate universe in which fish can't fly.,1.372093023255814,0.0662592669675093,86,60,20,6,False,True,62
562,226,"Just think, if not for global warming we never would have met.",1.372093023255814,0.0682926662994584,86,61,18,7,False,True,62
562,227,I just came out as a bird.,1.372093023255814,0.0682926662994584,86,61,18,7,False,True,26
562,228,"Wow, I'm a Pisces too!",1.372093023255814,0.0721878375678632,86,63,14,9,False,True,22
562,229,Are you by any chance a perch?,1.372093023255814,0.0702672475731524,86,62,16,8,True,True,30
562,230,My shrink told me to get out of my comfort-zone.,1.372093023255814,0.0702672475731524,86,62,16,8,False,True,48
562,231,But this will work out fine because I identify as a carp.,1.369047619047619,0.0651133481559547,84,58,21,5,False,True,57
562,232,One of us is in big trouble here.,1.369047619047619,0.0628719840265416,84,57,23,4,False,True,33
562,233,"No offence, but you look nothing like your picture.",1.369047619047619,0.0651133481559547,84,58,21,5,False,True,51
562,234,The worms come with a catch?,1.369047619047619,0.0693791868889244,84,60,17,7,True,True,28
562,235,"Well, ONE of if us is out of his element.",1.369047619047619,0.0651133481559547,84,58,21,5,False,True,41
562,236,Flyfishing?,1.369047619047619,0.0693791868889244,84,60,17,7,True,True,11
562,237,Everything you've heard is true.,1.369047619047619,0.0651133481559547,84,58,21,5,False,True,32
562,238,Do you mind if I use your bathroom?,1.369047619047619,0.0693791868889244,84,60,17,7,True,True,35
562,239,"I guess we are living in a post-'when pigs fly' world, aren't we?",1.369047619047619,0.0693791868889244,84,60,17,7,True,True,65
562,240,Really? Three quarters of the earth isn't enough?,1.369047619047619,0.0651133481559547,84,58,21,5,True,True,49
562,241,The costume is a little uncomfortable but the sharks leave me alone.,1.369047619047619,0.0672800850231584,84,59,19,6,False,True,68
562,242,I'm late. Any worms left?,1.369047619047619,0.0672800850231584,84,59,19,6,True,True,25
562,243,I gotta stop drinking.,1.369047619047619,0.0651133481559547,84,58,21,5,False,True,22
562,244,How did you bypass the new immigration laws??,1.3636363636363635,0.070417879021953,66,45,18,3,True,True,45
562,245,"I know, but I identify as a fish right now...",1.36,0.0726338466259062,75,54,15,6,False,True,45
562,246,"I'm not LIKE 'a bird out of air,' you idiot, I AM a bird out of air!",1.36,0.0701093097620802,75,53,17,5,False,True,68
562,247,We're in water? Don't buy in to that fake news.,1.36,0.0726338466259062,75,54,15,6,True,True,47
562,248,"You just lay your eggs, and that's it?",1.36,0.0647656899491898,75,51,21,3,True,True,38
562,249,Maybe you should have stayed in school.,1.3580246913580247,0.0709473852503437,81,59,15,7,False,True,39
562,250,Sometimes a bird just gotta swim,1.3580246913580247,0.0564063792669662,81,53,27,1,False,False,32
562,251,Trust me. It's fish gotta swim; birds gotta fly.,1.3580246913580247,0.0664548532707988,81,57,19,5,False,True,48
562,252,Really!!! Worms are your favorite too!,1.3580246913580247,0.0730901734104478,81,60,13,8,False,True,38
562,253,Must be the humidity.,1.3580246913580247,0.0687378316398768,81,58,17,6,False,True,21
562,254,I believe that diversity is a wellness issue.,1.355263157894737,0.0765573913110828,76,57,11,8,False,True,45
562,255,I am the beta version.,1.3544303797468351,0.0698632565322379,79,57,16,6,False,True,22
562,256,"But, if this were your dream, there'd be bubbles!",1.3544303797468351,0.0698632565322379,79,57,16,6,False,True,49
562,257,I've decided to devolve.,1.3544303797468351,0.0721487668509476,79,58,14,7,False,True,24
562,258,"What are you doing up here? Fish can't fly."" ""Yeah, well birds can't talk.",1.3544303797468351,0.0650517849381788,79,55,20,4,True,True,74
562,259,I don't know...you just don't seem that evolved.,1.3544303797468351,0.0625073178021578,79,54,22,3,False,True,48
562,260,I don't care what your GPS says.,1.3544303797468351,0.0625073178021578,79,54,22,3,False,True,32
562,261,Trust me. This is how evolution works.,1.3544303797468351,0.0721487668509476,79,58,14,7,False,True,38
562,262,"Dude, upstream is a direction, not an altitude.",1.3544303797468351,0.0743640672834367,79,59,12,8,False,True,47
562,263,You don't look anything like your match.com profile photo.,1.3506493506493509,0.0660532567660611,77,54,19,4,False,True,58
562,264,"So, are you a legal or illegal immigrant?",1.3506493506493509,0.0685915171800525,77,55,17,5,True,True,41
562,265,You think this is unbelievable? Wait 'til you hear who's in the White House...,1.3506493506493509,0.0734051989192721,77,57,13,7,True,True,78
562,266,Did you get my tweet?,1.3506493506493509,0.0710391422296164,77,56,15,6,True,True,21
562,267,Fish got to fly Birds got to swim,1.3506493506493509,0.0634134782971646,77,53,21,3,False,False,33
562,268,I felt it was important to get out of my bubble.,1.3506493506493509,0.0756973363338245,77,58,11,8,False,True,48
562,269,Wow.....you really aren't a figure of speech. Who Knew !,1.3506493506493509,0.0710391422296164,77,56,15,6,False,True,56
