contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
534,61,We need to clean the refrigerator more often.,1.5497630331753554,0.0498762829942088,211,124,58,29,False,True,45
534,62,"I know what it looks like, but the guy's got a killer resume.",1.5480769230769231,0.050434573454949,208,123,56,29,False,True,61
534,63,So it is a hostile takeover.,1.5476190476190477,0.0491494782542367,210,122,61,27,False,True,28
534,64,I see you've brought along your own lawyer.,1.5476190476190477,0.048683701030659,210,121,63,26,False,True,43
534,65,"I said, ""Bring me the rep file.""",1.5458937198067633,0.0515493295039338,207,125,51,31,False,False,32
534,66,So you think you know where my left arm is?,1.5458937198067633,0.0510923796374737,207,124,53,30,True,True,43
534,67,He's in his office. Why?,1.5458937198067633,0.0520022642544585,207,126,49,32,True,True,24
534,68,Surely you can find a better 2-hole punch?,1.5454545454545454,0.051409629794999,198,117,54,27,True,True,42
534,69,"I meant, ""snack"". Damn autocorrect.",1.5436893203883495,0.0526599580742641,206,127,46,33,False,True,35
534,70,Mine's bigger.,1.5436893203883495,0.0522083469139304,206,126,48,32,False,True,14
534,71,I thought we weren't bringing our attorneys.,1.5431472081218274,0.0531030403041218,197,120,47,30,False,True,44
534,72,I see the boss hired another relative.,1.5414634146341464,0.0500830398376388,205,121,57,27,False,True,38
534,73,I meant the kind plumbers use.,1.5369458128078817,0.0514324170914854,203,123,51,29,False,True,30
534,74,"...and so we're letting both of you go, but you are eligible for COBRA.",1.5369458128078817,0.0542027086898901,203,129,39,35,False,True,71
534,75,"Whatever you do, don't assign him an office near Eve.",1.5369458128078817,0.050956061245264,203,122,53,28,False,True,53
534,76,I didn't know we were bringing in outside counsel,1.5369458128078817,0.0479987507773122,203,116,65,22,False,False,49
534,77,I said I want you to be 'Stakeholders'!,1.535,0.0529897591319711,200,124,45,31,False,True,39
534,78,"No, I'm quite sure it was ""stakeholders,"" a meeting of all STAKEholders.",1.534653465346535,0.052581603502645,202,125,46,31,False,True,72
534,79,We're tax attorneys. The taxidermists are on the third floor.,1.5326633165829149,0.0522421708494242,199,122,48,29,False,True,61
534,80,"I din't say ""anaconda"" I said ""add a comma""!",1.5326633165829149,0.0522421708494242,199,122,48,29,False,True,44
534,81,I'm afraid you can't bring your service animal anymore. Some of your coworkers are feeling constricted.,1.5326633165829149,0.0522421708494242,199,122,48,29,False,True,103
534,82,Take him to accounting - they could use another adder.,1.5326633165829149,0.0527257362185595,199,123,46,30,False,True,54
534,83,No need to introduce yourself.... you must be my wife's attorney!,1.5326633165829149,0.0527257362185595,199,123,46,30,False,True,65
534,84,I see they sent someone from corporate this time.,1.5326633165829149,0.0517540874746307,199,121,50,28,False,True,49
534,85,"Actually, I called a meeting of the large stakeholders.",1.5326633165829149,0.0541505290276577,199,126,40,33,False,True,55
534,86,"Wow, mystery solved! I thought people were just on vacation.",1.5326633165829149,0.0541505290276577,199,126,40,33,False,True,60
534,87,"No, no, no - I said we needed a couple of new ""stakeholders""!",1.5326633165829149,0.0512613570402017,199,120,52,27,False,True,61
534,88,"Sorry guys, the agenda should have said stakeholders, not snakeholders.",1.5326633165829149,0.0517540874746307,199,121,50,28,False,True,71
534,89,I'll tell the boss you found his chihuahua.,1.5303030303030305,0.0514662670599384,198,120,51,27,False,True,43
534,90,I think she wanted a FEATHER one.,1.5303030303030305,0.0509656990743344,198,119,53,26,False,True,33
534,91,"No, this is accounting, you're looking for legal, that's up on 10.",1.5303030303030305,0.0519620131253033,198,121,49,28,False,True,66
534,92,"""Guys, there is no need to reinvent the eel"".",1.5279187817258884,0.0516726458619719,197,120,50,27,False,True,45
534,93,Anything found in the employee fridge without a name and date gets tossed.,1.5255102040816326,0.0498224080488727,196,116,57,23,False,True,74
534,94,Add him to the office pool.,1.5255102040816326,0.0518805053832088,196,120,49,27,False,True,27
534,95,I know today's the 'Bring Your Pets to Work Day' but many people say they couldn't find their pets anymore...,1.5255102040816326,0.0543436284913248,196,125,39,32,False,True,109
534,96,I think his management style might be too constricting.,1.5255102040816326,0.0459996954064699,196,109,71,16,False,True,55
534,97,"Oh good, Legal has arrived.",1.5255102040816326,0.0498224080488727,196,116,57,23,False,True,27
534,98,There must have been a typo in the notice. This meeting is for STAKE-holders.,1.523076923076923,0.0520898575592027,195,120,48,27,False,True,77
534,99,When did we go open carry?,1.523076923076923,0.0505445247106193,195,117,54,24,True,True,26
534,100,I didn't mean it literally! Take that back and bring me an actual lawyer.,1.523076923076923,0.0545682483781921,195,125,38,32,False,True,73
534,101,That's the last time we use Monster.com.,1.523076923076923,0.0500188053047771,195,116,56,23,False,True,40
534,102,Make sure he completes the sexual harassment training.,1.5208333333333333,0.0516726830365245,192,117,50,25,False,True,54
534,103,"You'd better run that by Legal... oh, wait. That is Legal.",1.5208333333333333,0.0562219162651738,192,126,32,34,False,True,58
534,104,"Python is a programming language, you nitwits.",1.5208333333333333,0.0527175607916674,192,119,46,27,False,True,46
534,105,"I said add one percent, not one serpent.",1.5183246073298429,0.0534522869405728,191,120,43,28,False,True,40
534,106,I wasn't expecting anything from Amazon!,1.5183246073298429,0.0518826770338743,191,117,49,25,False,True,40
534,107,"No, no. I said, 'We should buy a bigger *stake*.'",1.5183246073298429,0.0508093394388993,191,115,53,23,False,False,49
534,108,The employee you need to terminate is in the first office on the left.,1.5157894736842106,0.0499101480546242,190,113,56,21,False,True,70
534,109,I'm not sure we have that kind of wiggle room.,1.5157894736842106,0.049349043418263,190,112,58,20,False,True,46
534,110,I said get me a large SHAKE!,1.5157894736842106,0.0515568352058697,190,116,50,24,False,True,28
534,111,The meeting was for STAKEHOLDERS...,1.5157894736842106,0.0526260091734021,190,118,46,26,False,True,35
534,112,I see that there was a typo in my 'Haul-your-asp-to-my-office' memo.,1.5157894736842106,0.0531525317746567,190,119,44,27,False,True,68
534,113,"I thought his resume said worked at Amazon, not in the Amazon.",1.5157894736842106,0.0499101480546242,190,113,56,21,False,True,62
534,114,"It's our biggest idea, but it has no legs.",1.5157894736842106,0.0504650143304389,190,114,54,22,False,True,42
534,115,I said I wanted an extra large shake.,1.5157894736842106,0.0515568352058697,190,116,50,24,False,True,37
534,116,Maybe we should cancel our Amazon Rewards Program.,1.5157894736842106,0.0504650143304389,190,114,54,22,False,True,50
534,117,I didn't know Legal was hiring.,1.5157894736842106,0.0536738896167661,190,120,42,28,False,True,31
534,118,No....What I said was that I want to meet our stakeholders.,1.5132275132275133,0.0528424649928612,189,118,45,26,False,True,59
534,119,"Well, that explains the missing lab rats.",1.5132275132275133,0.0538971306024861,189,120,41,28,False,True,41
534,120,Devour the Competition was a metaphor.,1.510752688172043,0.0489584913427828,186,109,59,18,False,True,38
534,121,He is a lifetime civil serpent.,1.510752688172043,0.0540373724700928,186,118,41,27,False,True,31
534,122,No wonder it wouldn't flush.,1.510752688172043,0.0523991384200937,186,115,47,24,False,True,28
534,123,This just came from Amazon.,1.5106382978723405,0.0503087303815858,188,113,54,21,False,True,27
534,124,Reptile dysfunction?,1.508108108108108,0.0531714070377676,185,116,44,25,True,True,20
534,125,I'll let you handle his exit interview.,1.508108108108108,0.0526160063079237,185,115,46,24,False,True,39
534,126,"Well, he has some of the qualities we're looking for!",1.508108108108108,0.050333155012114,185,111,54,20,False,True,53
534,127,Release him in personnel. We need to downsize.,1.5080213903743316,0.0548750332551372,187,121,37,29,False,True,46
534,128,I don't think that qualifies as an Emotional Support Animal.,1.5054347826086956,0.0516979932134545,184,113,49,22,False,True,60
534,129,Just when we got rid of the 800 lb. gorilla in the room!,1.5054347826086956,0.0499448987242006,184,110,55,19,False,True,56
534,130,Where was he this time?,1.5054347826086956,0.0544946342176114,184,118,39,27,True,True,23
534,131,Johnson? No. I haven't seen him all week.,1.5054347826086956,0.0528344164800136,184,115,45,24,True,True,41
534,132,A mousetrap would have sufficed.,1.5054347826086956,0.0522692934096201,184,114,47,23,False,True,32
534,133,Is this why none of our computers have a mouse?,1.5054347826086956,0.0511203087926492,184,112,51,21,True,True,47
534,134,Sure beats the whoopee cushion we got him last year!,1.5027322404371584,0.0552717295454442,183,119,36,28,False,True,52
534,135,Better count the interns while your at it...,1.5027322404371584,0.0524854064008195,183,114,46,23,False,True,44
534,136,I was hoping we could resolve this without bringing legal in.,1.5027322404371584,0.0530543789468532,183,115,44,24,False,True,61
534,137,"I said, ASAP. Not ASP.",1.5027322404371584,0.0541743999153707,183,117,40,26,False,True,22
534,138,"""I see they are finally hiring in the legal department'",1.5,0.0538426844333607,182,116,41,25,False,False,55
534,139,"Yes, but we'll never have to lick another envelope.",1.5,0.0521238559903735,182,113,47,22,False,True,51
534,140,"Wow, you guys have been really hauling asp today.",1.5,0.0527030277232749,182,114,45,23,False,True,49
534,141,"Previous work in Eden, huh? Put him in sales.",1.4972375690607735,0.0523389748353748,181,113,46,22,True,True,45
534,142,I think I liked the elephant in the room better.,1.4972375690607735,0.0499381504463057,181,109,54,18,False,True,48
534,143,"No, no, I was asking to meet with the ""stakeholders.""",1.4972375690607735,0.055746680726732,181,119,34,28,False,False,53
534,144,He gets a new water bowl every morning and a live intern in the afternoon.,1.4972375690607735,0.0540696805005642,181,116,40,25,False,True,74
534,145,I said I wanted a bigger stake in the business.,1.4972375690607735,0.0534989999460556,181,115,42,24,False,True,47
534,146,Wrong floor. Legal is on twelve.,1.4972375690607735,0.0529221658761527,181,114,44,23,False,True,32
534,147,Legal? Third door on the left.,1.4972375690607735,0.0499381504463057,181,109,54,18,True,True,30
534,148,"No, not an ad campaign for reptile dysfunction.....",1.4972067039106145,0.0545318073575652,179,115,39,25,False,True,51
534,149,Another reptile dysfunction?,1.4972067039106145,0.05623193140553,179,118,33,28,True,True,28
534,150,I don't think your idea has any legs.,1.4972067039106145,0.0509616897468613,179,109,51,19,False,True,37
534,151,Corporate wants something with legs.,1.4945054945054943,0.0527014453111287,182,115,44,23,False,True,36
534,152,Put it in legal with the others.,1.4915254237288136,0.0544139553370831,177,114,39,24,False,True,32
534,153,I was imagining a different sort of scalability.,1.4915254237288136,0.0513796833241233,177,109,49,19,False,True,48
534,154,I assume you're here for the Snakeholder Meeting?,1.4915254237288136,0.0544139553370831,177,114,39,24,True,True,49
534,155,"No, I said I liked the eclectic feel around the office.",1.4915254237288136,0.0526143946963447,177,111,45,21,False,True,55
534,156,Remember to set him up with a touchpad. We don't need a repeat of the mouse incident.,1.4915254237288136,0.0567246320127084,177,118,31,28,False,True,85
534,157,"Well, he did put 'strangles the competition' on his résumé.'",1.4915254237288136,0.0507510642558303,177,108,51,18,False,False,60
534,158,"Well, Mr. Trump did want a running mate who was more likeable than him.",1.4887640449438202,0.0553371068470972,178,117,35,26,False,True,71
534,159,Finally a cold-blooded pragmatist around here.,1.4886363636363635,0.0558224436801,176,116,34,26,False,True,46
534,160,I'm in no mood for metaphors,1.4886363636363635,0.0546468213947327,176,114,38,24,False,False,28
534,161,"OK, guys, all the mice are gone. Get rid of it before questions about Mr. Johnson's Bull Dog comes up.",1.4886363636363635,0.0546468213947327,176,114,38,24,False,True,102
534,162,"Sorry, we have to let you go. We're scaling down.",1.4886363636363635,0.0528343628119297,176,111,44,21,False,True,49
534,163,"I said ""Send in the stakeholders""...",1.4857142857142858,0.0554765252250342,175,115,35,25,False,True,36
534,164,Take him upstairs. He'll be working in legal.,1.4857142857142858,0.0554765252250342,175,115,35,25,False,True,45
534,165,Take that to Eve in produce.,1.4827586206896552,0.0532787437787115,174,111,42,21,False,True,28
534,166,has anyone seen Bob in accounting?,1.4827586206896552,0.0551175729037793,174,114,36,24,True,True,34
534,167,I mean nobody's LinkedIn profile is completely honest.,1.4825581395348837,0.0549926971211511,172,112,37,23,False,True,54
534,168,I never thought our IRS audit would be done by a civil serpent.,1.4825581395348837,0.0531055399054148,172,109,43,20,False,True,63
534,169,"Gentlemen, your proposal hasn't got a leg to stand on.",1.4825581395348837,0.049114169367093,172,103,55,14,False,True,54
534,170,It's the new hire from Amazon.,1.48,0.052422434686463,175,111,44,20,False,True,30
534,171,I may have mumbled.... but I know I said STAKEHOLDERS MEETING,1.47953216374269,0.0533302251974549,171,109,42,20,False,False,61
534,172,"Inhuman Resources, third floor.",1.47953216374269,0.0564633524299901,171,114,32,25,False,True,31
534,173,"Careful, he's on the Boa Directors.",1.47953216374269,0.0576689610348763,171,116,28,27,False,True,35
534,174,"Just so you know, Eve has filed a sexual harassment suit.",1.4767441860465116,0.0537290807178887,172,111,40,21,False,True,57
534,175,'We've got to come up with a better way to seal envelopes.',1.4764705882352942,0.0495035859758376,170,103,53,14,False,False,59
534,176,Just put it with the others.,1.4764705882352942,0.0502017795375963,170,104,51,15,False,True,28
534,177,"""I told you idiots to hire a civil 'servant'...",1.4764705882352942,0.0542024034004682,170,110,39,21,False,True,47
534,178,It's not eligible for COBRA benefits.,1.4764705882352942,0.0515698163395021,170,106,47,17,False,True,37
534,179,The client changed their minds again...they're staying with the gekko.,1.4764705882352942,0.0535563898159016,170,109,41,20,False,True,70
534,180,"You know, everyone else catches Pokemon at lunch.",1.4764705882352942,0.0542024034004682,170,110,39,21,False,True,49
534,181,"Morey. I said bring me Morey,",1.4764705882352942,0.0542024034004682,170,110,39,21,False,False,29
534,182,Before you let him go have him sign this release form.,1.4764705882352942,0.0502017795375963,170,104,51,15,False,True,54
534,183,"That's it, Bill, you're fired – and take your two handlers with you.",1.4764705882352942,0.0554718651474389,170,112,35,23,False,True,68
534,184,"On second thought, let's call a plumber.",1.4764705882352942,0.0515698163395021,170,106,47,17,False,True,40
534,185,"No guys, I told you I needed a good Boeing contractor.",1.4764705882352942,0.0529024880874098,170,108,43,19,False,True,54
534,186,"Yes, That would be my Amazon order.",1.4764705882352942,0.0522404020042367,170,107,45,18,False,True,35
534,187,I said to find a civil SERVANT,1.4764705882352942,0.0535563898159016,170,109,41,20,False,False,30
534,188,"We're going to need a few more rules for ""Bring your pet to work day.""",1.4733727810650887,0.055078192296519,169,111,36,22,False,False,70
534,189,"Let's get you into hair and makeup, Mr. Trump.",1.4733727810650887,0.0557139986429534,169,112,34,23,False,True,46
534,190,I hate these team building exercises.,1.4733727810650887,0.0544349601682378,169,110,38,21,False,True,37
534,191,"... and finally, you can't type worth a damn.",1.4733727810650887,0.055078192296519,169,111,36,22,False,True,45
534,192,"You're too late, they settled 5 minutes ago.",1.4733727810650887,0.0537840358320473,169,109,40,20,False,True,44
534,193,You misunderstood me. I want each employee to have a STAKE in our company.,1.4733727810650887,0.0537840358320473,169,109,40,20,False,True,74
534,194,Let HR handle it,1.4733727810650887,0.0537840358320473,169,109,40,20,False,False,16
534,195,"Reread the memo. The boss wants something from Amazon, not from the Amazon.",1.4702380952380951,0.0513057302948182,168,105,47,16,False,True,75
534,196,"No, no--that memo was about stakeholders.",1.4702380952380951,0.0553172121284406,168,111,35,22,False,True,41
534,197,I'm getting a bad feeling about my missing intern.,1.4702380952380951,0.0513057302948182,168,105,47,16,False,True,50
534,198,"It was a metaphor, guys.",1.4698795180722892,0.052449804787855,166,105,44,17,False,True,24
534,199,I think the staff will be more productive with fewer constrictions.,1.4698795180722892,0.0564721003952465,166,111,32,23,False,True,67
534,200,Wouldn't a couple of mouse traps be easier?,1.4698795180722892,0.052449804787855,166,105,44,17,True,True,43
534,201,Put him in the conference room with the other attorneys.,1.4698795180722892,0.0551639322637104,166,109,36,21,False,True,56
534,202,"Ah, I see the Legal Dept. has a new intern.",1.4698795180722892,0.0558218485265672,166,110,34,22,False,True,43
534,203,The other lawyers are in the conference room.,1.4698795180722892,0.0517490354707825,166,104,46,16,False,True,45
534,204,Is that my Amazon delivery?,1.4698795180722892,0.0558218485265672,166,110,34,22,True,True,27
534,205,Remember when we used to just give people pink slips?,1.4666666666666666,0.0505208154749627,165,102,49,14,True,True,53
534,206,You want the den of vipers — that's up one floor in pharmaceuticals.,1.4666666666666666,0.0540546200272667,165,107,39,19,False,True,68
534,207,"This will be the last ""bring your pet to work"" day.",1.4634146341463414,0.0521785197927261,164,104,44,16,False,True,51
534,208,The rat race seems to attract them.,1.4634146341463414,0.0535932022362387,164,106,40,18,False,True,35
534,209,Take that back to Trump Tower where you found it.,1.4634146341463414,0.0569764409328151,164,111,30,23,False,True,49
534,210,No wonder the copier was jamming.,1.4634146341463414,0.0535932022362387,164,106,40,18,False,True,33
534,211,"Well, that explains my missing mongoose.",1.4634146341463414,0.0549714901026783,164,108,36,20,False,True,40
534,212,Let me guess - another team building exercise.,1.4634146341463414,0.0542867205218884,164,107,38,19,False,True,46
534,213,I'm relieved. I thought we had a mole.,1.4634146341463414,0.0521785197927261,164,104,44,16,False,True,38
534,214,"The good news is, we no longer have a whistle blower problem.",1.4634146341463414,0.0521785197927261,164,104,44,16,False,True,61
534,215,"Bob, it looks like we'll have to move your therapy snake further away from Ms. Jenning's therapy rabbits.",1.4634146341463414,0.0549714901026783,164,108,36,20,False,True,105
534,216,"I'm tempted, but knowing good from evil might cramp our style.",1.460122699386503,0.0565657298860933,163,110,31,22,False,True,62
534,217,"Well, we found out what happened to Janet from accounting.",1.460122699386503,0.0523950343573977,163,104,43,16,False,True,58
534,218,"If you had cleaned out the break room fridge when you were supposed to, you wouldn't have this problem.",1.460122699386503,0.0478622758869583,163,98,55,10,False,True,103
534,219,"Welcome to Goldman Sachs, you'll fit right in.",1.460122699386503,0.0558922305468975,163,109,33,21,False,True,46
534,220,Good to have legal back.,1.460122699386503,0.0538211886657174,163,106,39,18,False,True,24
534,221,Maybe we should just let the plumber handle it.,1.460122699386503,0.0523950343573977,163,104,43,16,False,True,47
534,222,"Get Him a suit and tie, he's due in court in an hour.",1.460122699386503,0.0516671971687449,163,103,45,15,False,True,53
534,223,"This way, Mr. Ailes. Your new host body is waiting in Mr. Trump's office.",1.460122699386503,0.0578892263001012,163,112,27,24,False,True,73
534,224,I see Bob made an asp of himself at the board meeting again.,1.460122699386503,0.0545202779837895,163,107,37,19,False,True,60
534,225,"""Take it up to legal, and get it a desk.'",1.4578313253012047,0.0557745485475665,166,112,32,22,False,False,41
534,226,"Finally, an intern who won't be wanting a stand-up desk.",1.4567901234567902,0.0518788658219398,162,103,44,15,False,True,56
534,227,"I think you misunderstood ""from"" Amazon.",1.4567901234567902,0.0511344842828136,162,102,46,14,False,True,40
534,228,"""Tell me again what's wrong with the old mouse trap"".",1.4567901234567902,0.0533364714915965,162,105,40,17,False,True,53
534,229,"I ordered a large ""SHAKE.""",1.4567901234567902,0.0533364714915965,162,105,40,17,False,False,26
534,230,I think we've found the reason for the printer paper jam.,1.4567901234567902,0.0547552889078027,162,107,36,19,False,True,57
534,231,"If it fits, it ships!",1.4567901234567902,0.0540505358648313,162,106,38,18,False,True,21
534,232,Put him in the CEO's chair and see if anyone notices.,1.4567901234567902,0.0540505358648313,162,106,38,18,False,True,53
534,233,Tile Rep. Reptile. Anyone could make that mistake.,1.4567901234567902,0.0568171221700072,162,110,30,22,False,True,50
534,234,"Good solution, but is it scalable?",1.4567901234567902,0.0540505358648313,162,106,38,18,True,True,34
534,235,I hate bring your pet to work day.,1.4567901234567902,0.0526127166669082,162,104,42,16,False,True,34
534,236,The other lawyers are waiting in Conference Room B.,1.4567901234567902,0.0561382591071365,162,109,32,21,False,True,51
534,237,He ate Simpson's Viagra.Hurry- or you'll never get him in the elevator.,1.4567901234567902,0.0554510856474286,162,108,34,20,False,True,71
534,238,"No, NO! I said I wanted our employees to be big STAKEholders.",1.45625,0.0552630039621285,160,106,35,19,False,True,61
534,239,Any luck finding that missing intern?,1.45625,0.0530862557571587,160,103,41,16,True,True,37
534,240,This is the absolute last time I send you two guys out for sushi!,1.45625,0.0545470737502662,160,105,37,18,False,True,65
534,241,Eve will be here in a few minutes with her side of the story.,1.45625,0.0538216211435118,160,104,39,17,False,True,61
534,242,Isn't there enough venom in this department already?,1.45625,0.0523405597802813,160,102,43,15,True,True,52
534,243,"No, no! I said that I wished that I had a larger stake in the business.",1.45625,0.0552630039621285,160,106,35,19,False,True,71
534,244,"Right, sorry millennials, I meant Monty Python.",1.4545454545454546,0.0553487519905084,154,101,36,17,False,True,47
534,245,Now that's a better mouse trap.,1.4533333333333334,0.0514546055809963,150,93,46,11,False,True,31
534,246,Nice asp Ted.,1.4528301886792452,0.0540517501026624,159,104,38,17,False,True,13
534,247,I want everything converted from Python to Java by this afternoon.,1.4528301886792452,0.0517953395727902,159,101,44,14,False,True,66
534,248,This is Sales. You want HR.,1.4528301886792452,0.0547832381761125,159,105,36,18,False,True,27
534,249,Sales haven't improved. Release it on level three.,1.4528301886792452,0.0569213288035399,159,108,30,21,False,True,50
534,250,I knew he was a snake when we hired him.,1.4528301886792452,0.0540517501026624,159,104,38,17,False,True,40
534,251,I see you finally decided to clean out the breakroom fridge.,1.4528301886792452,0.0494360467044101,159,98,50,11,False,True,60
534,252,I see you found our closer.,1.4528301886792452,0.052558241003297,159,102,42,15,False,True,27
534,253,Which one of you is the lawyer?,1.4528301886792452,0.0540517501026624,159,104,38,17,True,True,31
534,254,Make him comfortable. A client is a client!,1.4493670886075949,0.049627710477281,158,98,49,11,False,True,43
