contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
547,23,Do you think she'd go for a mirage a trois?,1.6031746031746033,0.0435272283483809,315,181,78,56,True,True,43
547,24,At least we're not following the horses.,1.6019736842105263,0.0438157946899475,304,173,79,52,False,True,40
547,25,I don't think she remembers where we parked either.,1.6019736842105263,0.0430660628750178,304,170,85,49,False,True,51
547,26,"Believe me, her finale is worth it!",1.6006600660066006,0.0413791735808948,303,163,98,42,False,True,35
547,27,"God, I hate away games.",1.5945945945945943,0.0453205804089551,296,174,68,54,False,True,23
547,28,I still can't see up her skirt.,1.5795053003533568,0.0481418154797886,283,177,48,58,False,True,31
547,29,"ENOUGH ALREADY with your 'hup,2,3,4 hup,2,3,4 ...'",1.579136690647482,0.0426017656092798,278,153,89,36,False,False,50
547,30,I'm thinking about quitting the band.,1.578181818181818,0.0444787089838999,275,157,77,41,False,True,37
547,31,Sure it's a mirage. But it's upbeat and motivating.,1.5698529411764706,0.0436853640676264,272,154,81,37,False,True,51
547,32,I'm starting to think she might just be leading us on.,1.5645756457564577,0.0428931702756644,271,152,85,34,False,True,54
547,33,I say we leave at half time.,1.56390977443609,0.0463466760692989,266,159,64,43,False,True,28
547,34,Florence always manages to put a positive spin on things.,1.56390977443609,0.0438295771364054,266,151,80,35,False,True,57
547,35,I can’t believe half of us voted for this.,1.5634328358208955,0.0451582211388805,268,157,71,40,False,True,42
547,36,"Now, there's a mirage I can really get behind.",1.5622641509433963,0.0452460779377117,265,155,71,39,False,True,46
547,37,Tough act to follow.,1.5622641509433963,0.0449290530092574,265,154,73,38,False,True,20
547,38,And they say men are too proud to ask for directions..,1.5622641509433963,0.0433091327796407,265,149,83,33,False,True,54
547,39,A twenty says she's lost.,1.5572519083969465,0.0440421342896577,262,150,78,34,False,True,25
547,40,I knew we should have marched to the beat of a different drummer.,1.555984555984556,0.0476841216994328,259,159,56,44,False,True,65
547,41,"I can't believe I'm saying this, but maybe we should ask for directions.",1.555984555984556,0.0470522575151237,259,157,60,42,False,True,72
547,42,At least we're not behind the elephants anymore.,1.5555555555555556,0.0421295149244516,261,144,89,28,False,True,48
547,43,At which point will the saints come marching in?,1.554263565891473,0.0455778792531036,258,152,69,37,True,True,48
547,44,Maybe she's been leading us on?,1.5511811023622046,0.0447753732446061,254,147,74,33,True,True,31
547,45,Remember to look sharp when we go past the reviewing stand.,1.5511811023622046,0.046480608952993,254,152,64,38,False,True,59
547,46,I fear we are being misled by a Drumph Majorette,1.55078125,0.0441664083447171,256,147,77,32,False,False,48
547,47,Mirage a trois.,1.55078125,0.046200596916967,256,153,65,38,False,True,15
547,48,I figure that sooner or later we'll end up in front of Macy's.,1.5491071428571428,0.045948048955817,224,126,73,25,False,True,62
547,49,This will go down in history as the famous baton death march.,1.5421686746987953,0.0479207571462444,249,154,55,40,False,True,61
547,50,"This is your best mirage yet, Frank.",1.5421686746987953,0.0444130928410644,249,144,75,30,False,True,36
547,51,Following her on Facebook was easier.,1.5387755102040817,0.0460703406826628,245,146,66,33,False,True,37
547,52,At least we're no longer following the elephants.,1.5384615384615383,0.0439531049909252,247,142,77,28,False,True,49
547,53,If we're lucky it will rain on our parade!,1.5313807531380754,0.0473470148839578,239,146,59,34,False,True,42
547,54,"Please, it's been five days since we ate the tuba player.",1.5294117647058822,0.0471305697093196,238,145,60,33,False,True,57
547,55,At least we're not following the elephant!,1.5294117647058822,0.0448168191190189,238,139,72,27,False,True,42
547,56,I can't believe you convinced me to follow a third party candidate.,1.5294117647058822,0.0463721485311925,238,143,64,31,False,True,67
547,57,"Just this once, I wish it would rain on our parade.",1.523404255319149,0.0468349542591562,235,143,61,31,False,True,51
547,58,I also follow her on social media .,1.521551724137931,0.0460995926178349,232,139,65,28,False,True,35
547,59,Worst. Band camp. Ever.,1.521551724137931,0.0460995926178349,232,139,65,28,False,True,23
547,60,We could use some rain on this parade.,1.5194805194805194,0.0458440998587226,231,138,66,27,False,True,38
547,61,And they say that MEN refuse to ask for directions?,1.51528384279476,0.044024820657788,229,133,74,22,True,True,51
547,62,I think she is just leading us on.,1.5132743362831858,0.0478567546682554,226,140,56,30,False,True,34
547,63,It's called the baton death march.,1.5132743362831858,0.0518033071823367,226,150,36,40,False,True,34
547,64,I'm thinking of quitting the band.,1.5132743362831858,0.0478567546682554,226,140,56,30,False,True,34
547,65,You're out of step again.,1.511111111111111,0.0463386050063333,225,136,63,26,False,True,25
547,66,"Maybe she has no idea where she's going, but I respect her enthusiasm.",1.5089285714285714,0.0433756734613902,224,129,76,19,False,True,70
547,67,Great. Now I'm going to have that song stuck in my head all day!,1.5089285714285714,0.0481858055253081,224,140,54,30,False,True,64
547,68,"She has no idea where any water is, but I like her spunk.",1.5045454545454546,0.0466822576426045,220,134,61,25,False,True,57
547,69,Look at the bright side. At least we're not following the horses.,1.5045454545454546,0.0462355077640054,220,133,63,24,False,True,65
547,70,It beats wandering around aimlessly.,1.5045454545454546,0.0475631704098952,220,136,57,27,False,True,36
547,71,Just once I'd like to see it rain on this parade.,1.5045454545454546,0.04927777573208,220,140,49,31,False,True,49
547,72,Not the first time a woman has led us astray.,1.5045454545454546,0.0471247724559559,220,135,59,26,False,True,45
547,73,You're out of step again.,1.5045045045045045,0.048937072378971,222,141,50,31,False,True,25
547,74,I'm married to her - what's your excuse?,1.5022831050228311,0.0485965873608282,219,138,52,29,True,True,40
547,75,I'm kind of hoping it rains on our parade.,1.5022831050228311,0.0481636425931148,219,137,54,28,False,True,42
547,76,She's a tough act to follow.,1.5022831050228311,0.0477267706068198,219,136,56,27,False,True,28
547,77,My mother warned me that chasing skirts would be the death of me.,1.4976958525345625,0.0462469347194799,217,132,62,23,False,True,65
547,78,What do you think our second wish should be?,1.4976744186046511,0.0501570749891707,215,139,45,31,True,True,44
547,79,"If you ain't the lead dog, the scenery never changes.",1.4953271028037385,0.0390464102797811,214,116,90,8,False,True,53
547,80,"OK, it's a mirage, but it's my mirage.",1.4953271028037385,0.0490118509680735,214,136,50,28,False,True,38
547,81,You're out of step.,1.4929577464788732,0.049184922754394,213,136,49,28,False,True,19
547,82,She promised me low taxes and no immigrants,1.4929577464788732,0.0496331293492995,213,137,47,29,False,False,43
547,83,Worst. Halftime show. Ever.,1.4880382775119618,0.0525876451959817,209,141,34,34,False,True,27
547,84,"No, she's not with me, I thought she was with you.",1.4855769230769231,0.0472085739157834,208,129,57,22,False,True,50
547,85,I thought she was with you.,1.4803921568627452,0.0498528619903576,204,132,46,26,False,True,27
547,86,Without her we'd be nowhere,1.477832512315271,0.0470176361194706,203,126,57,20,False,False,27
547,87,Is this the Baton Death March?,1.477832512315271,0.047533477218739,203,127,55,21,True,True,30
547,88,I sure wish it would rain on our parade!,1.4752475247524752,0.0466545538748921,202,125,58,19,False,True,40
547,89,"""I liked the Macy's Parade a lot more before global warming.",1.4752475247524752,0.0492233753750211,202,130,48,24,False,True,60
547,90,I wish it would rain on our parade.,1.4752475247524752,0.0507022352065197,202,133,42,27,False,True,35
547,91,She has more followers than we do.,1.475,0.0520617627023748,200,134,37,29,False,True,34
547,92,I think being out of step is the least of my worries.,1.472636815920398,0.0468137790893442,201,125,57,19,False,True,53
547,93,"I was going to sign up for the Mars expedition but then I thought, hey, this is something I can do right now.",1.472636815920398,0.0493992523377773,201,130,47,24,False,True,109
547,94,"I figure it's gotta rain on our parade eventually, right?",1.47,0.0485518942180508,200,128,50,22,True,True,57
547,95,I'm hoping it will rain on her parade,1.47,0.050080337468961,200,131,44,25,False,False,37
547,96,I hope it rains on her parade.,1.47,0.052048489182018,200,135,36,29,False,True,30
547,97,Let's hope it rains on this parade.,1.47,0.0480316060097869,200,127,52,21,False,True,35
547,98,Let's hope it rains on our parade.,1.4696969696969695,0.0519620131253033,198,133,37,28,False,True,34
547,99,Without her we would've run right into that rock.,1.4696969696969695,0.0504601656674482,198,130,43,25,False,True,49
547,100,I think she's leading you on.,1.4696969696969695,0.0509656990743344,198,131,41,26,False,True,29
547,101,Its the view thats keeping me going.,1.4696969696969695,0.0514662670599384,198,132,39,27,False,True,36
547,102,It'll be worth it just to see the look on her face when she realizes the band went the other way.,1.467005076142132,0.0501307554248132,197,129,44,24,False,True,97
547,103,I used to wonder around aimlessly until she came along.,1.467005076142132,0.0506447431443394,197,130,42,25,False,True,55
547,104,What? No - I'm following the bear on a unicycle...,1.467005076142132,0.0516573784230622,197,132,38,27,True,True,50
547,105,I'm still kind of hoping you are the mirage,1.467005076142132,0.049611442941813,197,128,46,23,False,False,43
547,106,You think she knows there's only two of us left?,1.467005076142132,0.0490866366954907,197,127,48,22,True,True,48
547,107,I know. And just minutes ago things seemed bleak.,1.4642857142857142,0.0476419358912748,196,124,53,19,False,True,49
547,108,We never should have joined the Death Valley Marching Band.,1.4615384615384617,0.0489005579123922,195,126,48,21,False,True,59
547,109,"If she were my mirage, she would be naked.",1.4615384615384617,0.052042993080476,195,132,36,27,False,True,42
547,110,"Of course it's a mirage, but she seems to know where she's going.",1.4615384615384617,0.0489005579123922,195,126,48,21,False,True,65
547,111,""" I was hoping for a rescue without the fanfare"".",1.4615384615384617,0.04996999852265,195,128,44,23,False,True,49
547,112,It's an away game!,1.461139896373057,0.0481631928564202,193,123,51,19,False,True,18
547,113,"For me, it's the boots.",1.461139896373057,0.0492710653266376,193,125,47,21,False,True,23
547,114,Give it up Phil. If she hasn't noticed you by now...,1.461139896373057,0.0487202782450312,193,124,49,20,False,True,52
547,115,Of course she's a mirage. So am I.,1.461139896373057,0.0498157630130295,193,126,45,22,False,True,34
547,116,"Actually, I'd rather it DID rain on her parade.",1.461139896373057,0.0475995880231772,193,122,53,18,False,True,47
547,117,I literally want it to rain on her parade.,1.461139896373057,0.0487202782450312,193,124,49,20,False,True,42
547,118,"I can walk, I just like the view.",1.458762886597938,0.0527463032760457,194,133,33,28,False,True,33
547,119,"""Ever get the feeling that she might be just leading us on?''",1.4583333333333333,0.0477649068800641,192,122,52,18,True,False,61
547,120,D'ya think it's too late to change majors?,1.4583333333333333,0.0510755465966958,192,128,40,24,True,True,42
547,121,Good call on dumping the tubas.,1.4583333333333333,0.04889336737116,192,124,48,20,False,True,31
547,122,OK. My turn for the shadow.,1.4583333333333333,0.04889336737116,192,124,48,20,False,True,27
547,123,The next game we're valet parking.,1.4583333333333333,0.0521323939962598,192,130,36,26,False,True,34
547,124,Let's hope it rains on this parade.,1.4526315789473685,0.0503603512084467,190,126,42,22,False,True,35
547,125,"""I really wish that it would rain on our parade"".",1.4526315789473685,0.0492420083746013,190,124,46,20,False,True,49
547,126,Suddenly I'm wishing it did rain on our parade.,1.4526315789473685,0.051992781724474,190,129,36,25,False,True,47
547,127,I hope to God it starts raining on this parade.,1.4491978609625669,0.0503759027321395,187,124,42,21,False,True,47
547,128,"OK, so she can read music. I still say she can't read a map.",1.4491978609625669,0.0520599135120373,187,127,36,24,False,True,60
547,129,"Next time, we follow MY hallucination.",1.4486486486486487,0.0507760463115181,185,123,41,21,False,True,38
547,130,Who else do you follow?,1.4432432432432432,0.0513204186629524,185,125,38,22,True,True,23
547,131,Get it? It’s the baton death march.,1.4426229508196722,0.0528840196990604,183,126,33,24,True,True,35
547,132,Maybe your mirage has a friend for me.,1.4426229508196722,0.049964720930323,183,121,43,19,False,True,38
547,133,Miss one band practice and pay for it forever.,1.4426229508196722,0.047500277642732,183,117,51,15,False,True,46
547,134,What majorette?,1.4426229508196722,0.0493601468521717,183,120,45,18,True,True,15
547,135,"You have to admit, it's not as bad since we ditched our tubas.",1.4426229508196722,0.047500277642732,183,117,51,15,False,True,62
547,136,"If we're just imagining her, does that make us sexist?",1.4426229508196722,0.049964720930323,183,121,43,19,True,True,54
547,137,I assumed you knew her.,1.4395604395604396,0.048295318245241,182,118,48,16,False,True,23
547,138,"So do I say, ""How much further?"" Or is it ""farther?""",1.4395604395604396,0.0525112096573172,182,125,34,23,True,False,52
547,139,You're out of step.,1.4395604395604396,0.0519298986305542,182,124,36,22,False,True,19
547,140,I said I'd follow her to the ends of the Earth. I think we're almost there.,1.4395604395604396,0.0495364845361404,182,120,44,18,False,True,75
547,141,I think we lost something when the band died.,1.4364640883977902,0.0478254374604182,181,117,49,15,False,True,45
547,142,"So, this is the road not taken.",1.4364640883977902,0.0490922313272725,181,119,45,17,False,True,31
547,143,This really is a tough act to follow.,1.4357541899441342,0.0501116615151513,179,119,42,18,False,True,37
547,144,At least it won't rain on our parade.,1.4357541899441342,0.0525572203827466,179,123,34,22,False,True,37
547,145,I wasn't following her. I was following you.,1.4357541899441342,0.0475404651350572,179,115,50,14,False,True,44
547,146,Sad. She's obviously hallucinating. Not a band in sight.,1.4357541899441342,0.05431918178944,179,126,28,25,False,True,56
547,147,Still think choosing a leader who promised to take us in a new direction was a good idea?,1.4357541899441342,0.0513490021040803,179,121,38,20,True,True,89
547,148,Let's hope it rains on our parade.,1.4357541899441342,0.0501116615151513,179,119,42,18,False,True,34
547,149,"Trust me, eventually we'll end up at Macy's.",1.4325842696629214,0.0521520037956678,178,122,35,21,False,True,44
547,150,I'm dying for it to rain on her parade.,1.4325842696629214,0.0533553319176347,178,124,31,23,False,True,39
547,151,"You know what, Sam? I kinda wish it would rain on our parade.",1.4325842696629214,0.0515398052754814,178,121,37,20,True,True,61
547,152,This really is the baton death march.,1.4325842696629214,0.0509202470120258,178,120,39,19,False,True,37
547,153,"I don't hear the band anymore, do you?",1.4325842696629214,0.0509202470120258,178,120,39,19,True,True,38
547,154,See...I told you she's not wearing any.,1.4325842696629214,0.0521520037956678,178,122,35,21,False,True,39
547,155,I think you're out of step.,1.4293785310734464,0.0491867711669829,177,117,44,16,False,True,27
547,156,I see the piccolo player finally dropped off.,1.4293785310734464,0.0465030441614529,177,113,52,12,False,True,45
547,157,"I'm just saying, if we spell anything, 'SOS' makes more sense than 'Ohio.'",1.4293785310734464,0.0529579689013825,177,123,32,22,False,False,74
547,158,I can't believe she hasn't noticed us yet...,1.4293785310734464,0.0511071664641708,177,120,38,19,False,True,44
547,159,"It's the journey, not the destination.",1.4293785310734464,0.0491867711669829,177,117,44,16,False,True,38
547,160,"It’s got a good beat, kind of easy to crawl to.",1.4293785310734464,0.0498351260981741,177,118,42,17,False,True,47
547,161,By the way my name's Dave.,1.4293785310734464,0.0517314585081867,177,121,36,20,False,True,26
547,162,"In this case, I hope it does rain on our parade.",1.4293785310734464,0.0504751535768708,177,119,40,18,False,True,48
547,163,I really wish it would rain on my parade!,1.4293785310734464,0.0535606927284139,177,124,30,23,False,True,41
547,164,I guess I never really appreciated dry humor before,1.4293785310734464,0.0523483059398489,177,122,34,21,False,False,51
547,165,I’m really hoping it rains on her parade.,1.4261363636363635,0.0519239493598016,176,121,35,20,False,True,41
547,166,"For argument's sake, let's imagine that it is in fact a divining rod.",1.4261363636363635,0.047345021518358,176,114,49,13,False,True,69
547,167,I told you we'd outlast the Tubas.,1.4261363636363635,0.0519239493598016,176,121,35,20,False,True,34
547,168,A little rain on this parade might actually be refreshing.,1.4261363636363635,0.0500129115560577,176,118,41,17,False,True,58
547,169,let's just follow her on instagram from here!,1.4252873563218391,0.0484044593264401,174,114,46,14,False,True,45
547,170,I know she's not really there. I just love parades.,1.4252873563218391,0.0529912922947907,174,121,32,21,False,True,51
547,171,I miss the band.,1.4252873563218391,0.049085969998975,174,115,44,15,False,True,16
547,172,Next year I'm going on a float.,1.4252873563218391,0.0470118085865077,174,112,50,12,False,True,31
547,173,I can't remember. Is she your mirage or mine?,1.4219653179190752,0.0478733555630852,173,113,47,13,True,True,45
547,174,She got decommissioned after leading her band into the Potomac.,1.4219653179190752,0.0385395660505061,173,101,71,1,False,True,63
547,175,I really wish it would rain on my parade!,1.4219653179190752,0.0512632894818312,173,118,37,18,False,True,41
547,176,And to think I laughed at that fortune teller for being so specific.,1.4219653179190752,0.0506034733330859,173,117,39,17,False,True,68
547,177,We definitely took a wrong turn during the fight song.,1.4219653179190752,0.0519147202980399,173,119,35,19,False,True,54
547,178,Seventy-six perfectly sensible trombonists and we had to follow her.,1.4219653179190752,0.0512632894818312,173,118,37,18,False,True,68
547,179,I hate Band Camp.,1.4219653179190752,0.0506034733330859,173,117,39,17,False,True,17
547,180,This was the worst Band Camp ever!,1.4219653179190752,0.052558077578517,173,120,33,20,False,True,34
547,181,When do you think she's going to realize that we're no longer a band?,1.4219653179190752,0.0478733555630852,173,113,47,13,True,True,69
547,182,How do I know you're not the mirage?,1.4210526315789471,0.0549209678684158,171,122,26,23,True,True,36
547,183,These Rose Bowl tickets you got from your brother-in-law --- what section were they in?,1.4210526315789471,0.0516944432563264,171,117,36,18,True,True,87
547,184,She plans to make Death Valley great again.,1.4210526315789471,0.051024660841373,171,116,38,17,False,True,43
547,185,What if she's lost?,1.4186046511627908,0.054029921896055,172,122,28,22,True,True,19
547,186,She's a showgirl from the Mirage.,1.4186046511627908,0.054029921896055,172,122,28,22,False,True,33
547,187,"Actually, I don't care if she knows where she's going.",1.4186046511627908,0.0465965497010876,172,111,50,11,False,True,54
547,188,Is this your hallucination or mine?,1.4152046783625731,0.0509694350616206,171,117,37,17,True,True,35
547,189,I'm beginning to think she's also lost.,1.4152046783625731,0.0502899976227516,171,116,39,16,False,True,39
547,190,Just think where we'd be without her,1.4152046783625731,0.049601254130233,171,115,41,15,False,False,36
547,191,Is this your first No Pride Parade?,1.4142011834319526,0.0547175427091432,169,121,26,22,True,True,35
547,192,Who cares if it's a mirage? I love a parade.,1.4142011834319526,0.0485801201821767,169,112,44,13,True,True,44
547,193,I call it Baton Death March,1.4142011834319526,0.0527511359661842,169,118,32,19,False,False,27
547,194,Are you sure she has a sister?,1.4142011834319526,0.0527511359661842,169,118,32,19,True,True,30
547,195,Is it possible she's lost too?,1.4142011834319526,0.0492998017749506,169,113,42,14,True,True,30
547,196,I'd like to see the looks on all their faces when they find out they made a wrong turn.,1.4142011834319526,0.0513984201065897,169,116,36,17,False,True,87
547,197,"She has the Pomp, but I wonder if she understands the Circumstance.",1.412790697674419,0.0500550018658301,172,117,39,16,False,True,67
547,198,"Actually Frank, I think we crossed the line in the sand for weirdness some time back.",1.4107142857142858,0.0529500124349001,168,118,31,19,False,True,85
547,199,She's probably just a mirage-erette.,1.4107142857142858,0.0508905277882529,168,115,37,16,False,True,36
547,200,"Next time, we follow MY hallucination.",1.4107142857142858,0.0472590289936048,168,110,47,11,False,True,38
547,201,"As mirages go, she ranks right up there close to water.",1.4107142857142858,0.0508905277882529,168,115,37,16,False,True,55
547,202,It’s hard to believe we started out with 50 eligible bachelors.,1.4107142857142858,0.0487441054926419,168,112,43,13,False,True,63
547,203,"This won't end well, but the fact she stayed in character the entire time is REALLY impressive.",1.4107142857142858,0.0457257457299382,168,108,51,9,False,True,95
547,204,Macy’s did say they would route the parade away from Trump Tower.,1.407185628742515,0.0538240356223328,167,119,28,20,False,True,65
547,205,I told you my flair gun would work.,1.407185628742515,0.0390675612204353,167,100,66,1,False,True,35
547,206,I wonder how the guys following Moses are doing.,1.407185628742515,0.0524665329223183,167,117,32,18,False,True,48
547,207,"Hey Frank, this is a pub crawl, right?",1.407185628742515,0.0481650067531646,167,111,44,12,True,True,38
547,208,Next time I'll request less pomp and more circumstance.,1.407185628742515,0.0481650067531646,167,111,44,12,False,True,55
547,209,Pssst....our mirage isn't wearing any underwear.,1.407185628742515,0.0531496184725858,167,118,30,19,False,True,48
547,210,When did he say we'll be great again?,1.407185628742515,0.0524665329223183,167,117,32,18,True,True,37
547,211,"Really? I voted for Trump, too!",1.407185628742515,0.0544901062355991,167,120,26,21,True,True,31
547,212,"Good idea, dropping those tubas.",1.406060606060606,0.0477869205750542,165,109,45,11,False,True,32
547,213,Our only hope is for someone to rain on her parade.,1.406060606060606,0.0522211524010231,165,115,33,17,False,True,51
547,214,These seats better be good.,1.406060606060606,0.05078611127145,165,113,37,15,False,True,27
547,215,"Hey Sam. If you don't mind, I'm going to ask her out for a drink later.",1.406060606060606,0.05078611127145,165,113,37,15,False,True,71
547,216,She calls it the Baton Death March.,1.406060606060606,0.053617799452287,165,117,29,19,False,True,35
547,217,I hope it'll rain on our parade.,1.406060606060606,0.0522211524010231,165,115,33,17,False,True,32
547,218,"No, it is right-left-right.",1.406060606060606,0.0500531644161357,165,112,39,14,False,True,27
547,219,When she stops we stand up and form the word Ohio.,1.406060606060606,0.0522211524010231,165,115,33,17,False,True,50
547,220,"Remember, when they go high, we go low.",1.406060606060606,0.0549789785110677,165,119,25,21,False,True,39
547,221,What's a mirage et trois?,1.4036144578313252,0.0512558000619353,166,115,35,16,True,True,25
547,222,I knew we should have followed the rabbit with the giant pocket watch.,1.4024390243902438,0.0516954156134304,164,114,34,16,False,True,70
547,223,Your on the wrong hand.,1.4024390243902438,0.053122964842145,164,116,30,18,False,True,23
547,224,Now I'll never get that song out of my head.,1.4024390243902438,0.0524140505449878,164,115,32,17,False,True,44
547,225,"I say, let it rain on my parade.",1.4024390243902438,0.053122964842145,164,116,30,18,False,True,32
547,226,Does it sound like the music's getting fainter?,1.4024390243902438,0.048714979206568,164,110,42,12,True,True,47
547,227,Stop asking if we're there yet.,1.4,0.0499815191270715,165,113,38,14,False,True,31
547,228,What majorette?,1.3987730061349692,0.0511474614377752,163,113,35,15,True,True,15
547,229,I'm starting to think we should have turned the other way back there with the rest of the band.,1.3987730061349692,0.0496445574806629,163,111,39,13,False,True,95
547,230,I thought she said follow me for dessert.,1.3987730061349692,0.0547244426351091,163,118,25,20,False,True,41
547,231,"She doesn't know, does she?",1.3987730061349692,0.0540279951477419,163,117,27,19,True,True,27
547,232,Smart move ditching the tubas.,1.3987730061349692,0.0488757785146376,163,110,41,12,False,True,30
547,233,"We are the parade, you dunce!",1.3987730061349692,0.0518825902742686,163,114,33,16,False,True,29
547,234,The first rule of band camp initiation is: you don't talk about band camp initiation.,1.3987730061349692,0.0504016115763154,163,112,37,14,False,True,85
547,235,No panties day!!,1.3987730061349692,0.0567625378911139,163,121,19,23,False,True,16
547,236,"Honestly, have you ever been to a worse parade?",1.3987730061349692,0.0488757785146376,163,110,41,12,True,True,47
547,237,We should have bailed with the 76 trombones.,1.3987730061349692,0.0504016115763154,163,112,37,14,False,True,44
547,238,"Maybe this is something I should've raised a few miles back, but I think we might have been distracted by the spectacle",1.3975155279503106,0.0508312143561265,161,111,36,14,False,False,119
547,239,I really wish someone would come along and rain on our parade ...,1.3950617283950617,0.0535225140631927,162,116,28,18,False,True,65
547,240,Could really use some rain on this parade.,1.3950617283950617,0.049812180549912,162,111,38,13,False,True,42
547,241,I hope it rains on her parade.,1.39375,0.0510093675883264,160,111,35,14,False,True,30
547,242,This is the last time I will trust a Yelp review.,1.39375,0.0510093675883264,160,111,35,14,False,True,49
547,243,What are you doing after this?,1.39375,0.0502328501038886,160,110,37,13,True,True,30
547,244,I'm kind of hoping it'll rain on her parade.,1.39375,0.0510093675883264,160,111,35,14,False,True,44
547,245,A little rain on my parade sounds pretty good right now.,1.39375,0.0502328501038886,160,110,37,13,False,True,56
547,246,I was a lot more enthusiastic when there were seventy-six of us.,1.39375,0.0525279762237564,160,113,31,16,False,True,64
547,247,It's almost time for my solo.,1.39375,0.0525279762237564,160,113,31,16,False,True,29
547,248,Really? My mirage looks like Robert Preston.,1.39375,0.0502328501038886,160,110,37,13,True,True,44
547,249,One of us is out of step.,1.39375,0.0494441389586115,160,109,39,12,False,True,25
547,250,This has become a baton death march.,1.39375,0.0517742400616587,160,112,33,15,False,True,36
547,251,I thought she said come this way for dessert,1.39375,0.0486426410174985,160,108,41,11,False,False,44
547,252,I hope someone rains on our parade.,1.389937106918239,0.0549383930139137,159,116,24,19,False,True,35
547,253,I just hope we make it back in time for the second half.,1.389937106918239,0.0487989247806873,159,108,40,11,False,True,56
547,254,Any chance it could rain on this parade?,1.389937106918239,0.0487989247806873,159,108,40,11,True,True,40
547,255,"I don't know where she's going, but she's doing it with conviction.",1.389937106918239,0.0519594172730142,159,112,32,15,False,True,67
547,256,Are you sure this is the Trump bandwagon?,1.389937106918239,0.0527199444162379,159,113,30,16,True,True,41
547,257,"Is it just me, or are halftimes getting longer?",1.3860759493670889,0.0521447476093369,158,112,31,15,True,True,47
547,258,I'm starting to think that maybe some who wander are in fact lost.,1.3860759493670889,0.0489547963217871,158,108,39,11,False,True,66
547,259,"I'm as surprised as you are, but she's really given my life direction.",1.3860759493670889,0.0489547963217871,158,108,39,11,False,True,70
547,260,"So much for 'what happens in Vegas, stays in Vegas.'",1.3860759493670889,0.0489547963217871,158,108,39,11,False,False,52
547,261,Can we switch back to the oasis mirage now?,1.3846153846153846,0.0510125257988859,156,109,34,13,True,True,43
547,262,"Until now...I thought ""I'd follow her to the end of the earth"" was just an expression.",1.3846153846153846,0.0485194685725805,156,106,40,10,False,True,86
547,263,I've come to the realization that I don't really love a parade all that much.,1.3846153846153846,0.0501952667334601,156,108,36,12,False,True,77
547,264,"Of course she's real, where would we be without her?",1.3846153846153846,0.0510125257988859,156,109,34,13,True,True,52
547,265,Do you suppose we are being misled?,1.3846153846153846,0.0510125257988859,156,109,34,13,True,True,35
547,266,You think I'm delusional? What about this majorette who's marching without a band?,1.3846153846153846,0.0510125257988859,156,109,34,13,True,True,82
547,267,Please...rain on our parade.,1.3846153846153846,0.0510125257988859,156,109,34,13,False,True,28
